created_at,updated_at,closed_at,title,repository_url,number
20200506,20200506,20200506,Copyedit 0505,https://api.github.com/repos/Thinkful-Ed/data-science,1142
20200505,20200511,20200511,[Skew in sum of distributions?] User-submitted feedback for DSBC-PYTHON-4,https://api.github.com/repos/Thinkful-Ed/data-science,1141
20200505,20200511,20200511,Learnosity machine learning,https://api.github.com/repos/Thinkful-Ed/data-science,1140
20200709,20200709,20200709,Update content.md in DS. Will do the same in DA.,https://api.github.com/repos/Thinkful-Ed/data-science,1339
20200709,20200709,20200709,[Module error] User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1338
20200709,20200709,20200709,[Assignment won't load] User-submitted feedback for DSBC-PYTHON-1,https://api.github.com/repos/Thinkful-Ed/data-science,1337
20200709,20200709,20200709,[Module error] User-submitted feedback for DSBC-SQL-FOUNDATIONS-3,https://api.github.com/repos/Thinkful-Ed/data-science,1336
20200709,20200709,20200709,[Module error] User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1335
20200709,20200709,20200709,[Module error] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1334
20200709,20200709,20200709,[Can't check complete] User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1333
20200709,20200709,20200709,[Assignment won't load - error] User-submitted feedback for DSBC-PYTHON-4,https://api.github.com/repos/Thinkful-Ed/data-science,1332
20200709,20200709,20200709,[Assignment won't load] User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1331
20200709,20200709,20200709,User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1330
20200708,20200709,20200709,[Module error] User-submitted feedback for DSBC-PYTHON-2,https://api.github.com/repos/Thinkful-Ed/data-science,1329
20200708,20200709,20200709,[Module error] User-submitted feedback for DSBC-PYTHON-3,https://api.github.com/repos/Thinkful-Ed/data-science,1328
20200708,20200709,20200709,[Module error] User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1327
20200708,20200709,20200709,Close #1324,https://api.github.com/repos/Thinkful-Ed/data-science,1326
20200708,20200710,20200710,[Big O Notation link] User-submitted feedback for DSBC-ALGORITHMS-DATA-STRUCTURES,https://api.github.com/repos/Thinkful-Ed/data-science,1325
20200708,20200709,20200709,[Markdown issue] User-submitted feedback for DSBC-ALGORITHMS-DATA-STRUCTURES,https://api.github.com/repos/Thinkful-Ed/data-science,1324
20200708,20200803,20200803,[Precision/Recall still wrong] User-submitted feedback for DSBC-CLASSIFICATIONS,https://api.github.com/repos/Thinkful-Ed/data-science,1323
20200706,20200708,20200708,[Bad formatting in checkpoint - Learnosity] User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1322
20200706,20200706,20200706,[Not submitting] User-submitted feedback for DSBC-SIMILARITY-MODELS,https://api.github.com/repos/Thinkful-Ed/data-science,1321
20200706,20200803,20200803,Student feedback about KNN classifiers current assignment,https://api.github.com/repos/Thinkful-Ed/data-science,1320
20200705,20200706,20200706,[Missing values question - Learnosity] User-submitted feedback for DSBC-MODEL-PREP,https://api.github.com/repos/Thinkful-Ed/data-science,1319
20200704,20200706,20200706,[See correct answers to auto graded questions] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1318
20200703,20200706,20200706,[Connecting to SQL server] User-submitted feedback for DSBC-SQL-EXAM,https://api.github.com/repos/Thinkful-Ed/data-science,1317
20200702,20200702,20200702,[Kick tires]  User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1316
20200702,20200702,20200702,User-submitted feedback for DSBC-WAY-OF-DATA-SCIENTIST,https://api.github.com/repos/Thinkful-Ed/data-science,1315
20200701,20200701,20200701,[Submission not working] User-submitted feedback for DSBC-CLASSIFICATIONS,https://api.github.com/repos/Thinkful-Ed/data-science,1314
20200629,20200629,20200629,Add information about objects and modules,https://api.github.com/repos/Thinkful-Ed/data-science,1313
20200629,20200629,20200629,[Code doesn't run] User-submitted feedback for DSBC-NLP,https://api.github.com/repos/Thinkful-Ed/data-science,1312
20200628,20200714,20200714,[Notebook errors and warnings] User-submitted feedback for DSBC-TIME-SERIES,https://api.github.com/repos/Thinkful-Ed/data-science,1311
20200628,20200629,NaT,User-submitted feedback for DSBC-PROFESSIONAL-BRANDING,https://api.github.com/repos/Thinkful-Ed/data-science,1310
20200628,20200706,20200706,[NLTK error] User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1309
20200628,20200706,20200706,[df.head() not showing] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1308
20200628,20200629,NaT,[Chances of false positive] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1307
20200628,20200706,20200706,[tfidf appearance] User-submitted feedback for DSBC-NLP-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1306
20200628,20200629,NaT,[Learnosity typos] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1305
20200628,20200629,NaT,[Learnosity typo] User-submitted feedback for DSBC-EXP-DES-V2,https://api.github.com/repos/Thinkful-Ed/data-science,1304
20200627,20200629,20200629,[Break one paragraph into two] User-submitted feedback for DSBC-SUPPORT-VECTOR-MACHINES,https://api.github.com/repos/Thinkful-Ed/data-science,1303
20200627,20200629,20200629,[Task not clear] User-submitted feedback for DSBC-RANDOM-FOREST,https://api.github.com/repos/Thinkful-Ed/data-science,1302
